,app_name,text,rating,thumbs_up_count,label_gold,summary_gold,lable_silver_common_AI
2506,Yandex Maps,"Не загружает транспорт, еле еле строит маршрут. не всегда видит геолокацию, приходится пр несколько раз выходить и входить, чтоб заработал поиске местоположения.",1,0,,,user_experience
2507,Yandex Maps,"не нравится, как строит маршрут",4,0,,,user_experience
2508,Yandex Maps,"Навигация живет своей жизнью и игнорирует настройки. (....) upd(апрель): Переустановил приложение и всё вылечилось. При этом, ui откатился до пред версии. upd2(май): после обновлений, навигация снова начала жить своей жизнью. Заметил, что настройки игнорятся при пешем навигаторе(север всегда сверху, автозум и 3д режим), когда включается для авто - всё работает четко.",3,3,,,user_experience
2509,Yandex Maps,даже в офлайне не работает 🤷🤦,2,0,,,bug_report
2510,Yandex Maps,"Здравствуйте 👋 Добавьте пожалуйста , 3д карту всей земли как в гугл мэпс . А также панорамы Дубая и Баку а то их нет только Россия ,Беларусь и Анталья",5,0,,,feature_request
2511,Yandex Maps,очень плохая приложения лагает,1,0,,,bug_report
2512,Yandex Maps,очень идеальное приложения я очень благодарен вам ❤,5,0,,,user_experience
2513,Yandex Maps,долго едет автобус 736,1,0,,,user_experience
2514,Yandex Maps,реклама блокирует информацию о пробке,1,2,,,user_experience
2515,Yandex Maps,имба,5,0,,,rating
2516,Yandex Maps,"После обновлений появляются не существующие объекты, типа 2030. Реклама закрывающая карту. Ведет по пробкам или с кучей перекладок. Нет функции привязке к автодороге, поэтому ездим по домам и рекам и это особенно в режиме навигатора. Вспоминается Навител с режимом привязке к дорогам.Нет выбора позиционирования спутники/сотовые вышки. Ошибки позиционирования на многие сотни км. Модифицированная версия многое исправила, а также добавила сотовые вышки, работает отлично не собирая данные.",1,197,,,bug_report
2517,Yandex Maps,зор,5,0,,,rating
2518,Yandex Maps,"Отвратительно. показывает местоположение автобусов плохо, вместо 6 минут ждал 19 минут, а когда шел по адресу привело вообще к другому дому, пол часа пытался найти нормальную дорогу, позор на вашу голову",1,0,,,user_experience
2519,Yandex Maps,автобусы перестал показывать,1,0,,,bug_report
2520,Yandex Maps,"Ну так себе приложение, постоянно тупит, не удобный интерфейс , некоторые маршруты критически неудобно строить.",3,0,,,user_experience
2521,Yandex Maps,круть,5,0,,,rating
2522,Yandex Maps,"ужасно, нечего не работает",1,0,,,bug_report
2523,Yandex Maps,"пытался найти как написать в поддержку но это сделать невозможно, так как видимо описание на офф сайте Яндекса для старого дизайна приложения. Что ж напишу здесь, при использовании android auto качество звука подсказок как через телефонный звонок, очень и очень плохое, при этом у 2гис качество сразу хорошее. в интернете пишу про настройку передачи подсказок через Bluetooth, но видимо в новом дизайне приложения это убрали или переместили",1,0,,,user_experience
2524,Yandex Maps,ооочень много рекламы,2,1,,,user_experience
2525,Yandex Maps,супер выбрала лучший маршрут,5,0,,,user_experience
2526,Yandex Maps,"последние пару месяцев после просмотра какой либо информации на карте, сворачивает карту. потом если вновь открыть то приложение не реагирует ни на что, потом принудительно закрывается. приходится перезапускать приложение. полная переустановка приложения, чистка кэша и сброс данных приложения не решают проблему и данная проблема у некоторых моих друзей",3,2,,,user_experience
2527,Yandex Maps,Отличное приложение,5,0,,,rating
2528,Yandex Maps,"на весь город показывает всего 2 тралейбуса. и то без движения. да ещё там, где не проходит маршрут . где то во дворах...электротранспорт😁😁😁😁😁",1,0,,,user_experience
2529,Yandex Maps,классная фича погода на карте 👍,5,2,,,user_experience
2530,Yandex Maps,"Обманывают, 2гис намного лучше. сообщаешь об ошибках ответ: мы не можем повлиять.",1,1,,,bug_report
2531,Yandex Maps,прогнулись и не работают с впн,1,0,,,user_experience
2532,Yandex Maps,хорошее приложение,5,0,,,rating
2533,Yandex Maps,"по трассе, связь не везде хорошая. он понимает, что данные не актуальны. начинает на карте онлайн рисовать, а не старые скаченные показывать. при плохой связи, это иногда просто нитка маршрута. и качает обновления карт. но не там где вы находитесь. пока выкачает регионы, и это при плохой связи. почему нельзя начинать качать с того региона, где ты находишься?! отключить интернет и автообновления - это костыль по факту, придумали так и не важно, что это неудобно мягко говоря.",3,1,,,feature_request
2534,Yandex Maps,"ОФЛАЙН КАРТЫ НЕ РАБОТАЮТ !!! Скачаны 1200Мб московская, и 500Мб Краснодарская, без интернета белый экран! КАК ТАК???",1,1,,,bug_report
2535,Yandex Maps,"всё лучше и лучше, но хотелось бы иметь возможность выбрать остановку общественного транспорта во время навигации на карте без прерывания маршрута",5,0,,,feature_request
2536,Yandex Maps,почему ползунок отказывается переключаться в графе только по вайфай,2,0,,,user_experience
2537,Yandex Maps,иногда транспорт просто стоит где то наверное перевернутым иногда его просто не отображается в течении часа да очень полезно создает удобные маршруты и время в дороге которые часто схожы но с транспортом надо что то делать,2,0,,,bug_report
2538,Yandex Maps,"11.05.2026. трамваи ходят не по расписанию . В 7 часов 11 минут и 7 часов 12 минут, по расписанию НЕ пошли трамваи. Следующий трамвай должен был идти по расписанию в 22 минуты ТАК он пошел в 7 часов 17минут",1,0,,,user_experience
2539,Yandex Maps,классно!,5,0,,,rating
2540,Yandex Maps,"всем здравствуйте.на подъезде к аэропорту Челябинск,нету интернета.несколько километров.это конечно не очень хорошо.",4,0,,,user_experience
2541,Yandex Maps,"мне понравилось это приложение,а особенно все маршруты мне помогли",5,0,,,user_experience
2542,Yandex Maps,Только Яндекс отметил точное моё местоположение. Остальные карты которые скачивал лгут.,5,0,,,user_experience
2543,Yandex Maps,отвратительно! всегда вылезает шильдик снизу закрывая карту,1,1,,,user_experience
2544,Yandex Maps,"Отключите функцию автоматического переключения во время движения в общественном транспорте, или хотя дайте функцию переключения этого режима. меня честно уже надоела это функция 👀",3,0,,,user_experience
2545,Yandex Maps,"карта стала плохо работать. пока карта настроится, и покажет транспорт, дом, и тд - уже не надо будет. а еще при масштабировании появляются обычные квадраты и ничего не подгружает. это крах приложению",2,1,,,user_experience
2546,Yandex Maps,хорошие карты помогают мне в повседневной жизни,5,0,,,user_experience
2547,Yandex Maps,"приложение очень удобное, легко определять местоположение",5,0,,,user_experience
2548,Yandex Maps,"тупо неправильное расписание электричек с деревни Пахомово до Москвы уже несколько недель. при этом в вашем же сервисе ""Яндекс электрички"" оно актуальное. А НЕЛЬЗЯ ЧТОБЫ ДАННЫЕ ИЗ ЭЛЕКТРИЧЕК ВАШИХ ПОДГРУЖАЛИСЬ НА КАРТЫ? Сделали два сервиса, а связать забыли. просто заруинили мне целый день своей тупостью. Уберите тогда функцию просмотра расписания с Яндекс Карт, если там может быть какая угодно информация кроме правильной. Смысл тогда от этой функции когда там неправильное время....?",1,0,,,feature_request
2549,Yandex Maps,"Есть огромная ошибка, которую нужно исправить. При построении маршрута на общественном транспорте, приложение учитывает расписание траспорта, не обращая внимания на то, в какую сторону тебе нужно ехать. Ориентируешься на расписание, ждёшь автобус, а он едет в противоположную сторону твоего маршрута. Пускай приложение учитывает направление моего маршрута, и предоставляет нужное расписание траспорта.",1,0,,,bug_report
2550,Yandex Maps,"по функциональности приложение - полный 0. прошу информацию по маршруту до аэропорта Модлин в Варшаве, к примеру. Гугл предоставил множество вариантов для проезда: на метро, автобусе, трамвае, с номерами маршрутов, на такси, пешком. Это поделие мне предложило доехать на... авто, которое осталось дома, самокате(!) и... пешком. других вариантов нет. ха-ха Подойдет для шутки, анекдота, но не для навигации.",1,0,,,user_experience
2551,Yandex Maps,прикольное предложение,5,0,,,rating
2552,Yandex Maps,класс но стрелочка немно глючит,4,0,,,bug_report
2553,Yandex Maps,очень классный приложение советую,5,0,,,user_experience
2554,Yandex Maps,отличная тема советую.,5,0,,,rating
2555,Yandex Maps,"все мы знаем как работает поддержка Яндекс но я всё таки напишу отзыв, после 2-х последних обновлений приложение жутко лагает , зависает или просто не реагирует, отвечать про чистку кеш и переустановку приложения не нужно, Яндекс как всегда сделал то что не может нормально работать",1,1,,,bug_report
2556,Yandex Maps,самое крутое приложение .Всегда мне помогает в сложных ситуациях,5,0,,,user_experience
2557,Yandex Maps,"Маршруты меняются без моего участия. разрабы вы его сами тестируйте!Зачем мне более быстрый маршрут, если навигатор изменяет мне маршрут во время движения в уже выбранном автобусе? Он предлагает выйти и пересесть на другой.",1,0,,,user_experience
2558,Yandex Maps,"очень красивое место, пляж, бор",5,0,,,user_experience
2559,Yandex Maps,"Мусор. Много мусора при поисковых запросах. Вот например. По запросу ""фигурное катание"" вылезают салоны красоты и многое другое но НИ ОДНОГО фигурного катания в Москве.",3,0,,,user_experience
2560,Yandex Maps,"добавьте возможность скорость передвижения людей, которых добавили для отслеживания на карте.",5,25,,,feature_request
2561,Yandex Maps,"неплохо,но рэб уберите😆",5,0,,,feature_request
2562,Yandex Maps,Лучшие карты,5,0,,,rating
2563,Yandex Maps,"Да вы достали! В режиме откл геопозиционирования при наличии оффлайн карт , загружается ЦЕЛУЮ ВЕЧНОСТЬ на топовом процессоре 8Gen5!!",1,0,,,user_experience
2564,Yandex Maps,"Смотришь во сколько будет автобус, к примеру написано в 14:50, наступает это время, автобуса нет и время в которое он должен приехать либо меняется на допустим 14:53 либо автобус пропадает из списка. P.S. в основном черным цветом",1,0,,,user_experience
2565,Yandex Maps,приложение не грузит,1,0,,,bug_report
2566,Yandex Maps,Перестал отображаться транспорт,4,0,,,bug_report
2567,Yandex Maps,"Приложение после обновления разочаровало из-за отсутствия выбора способа транспортного средства: пешком, велосипед. При открытии Яндекс карты открывается Навигатор с маршрутами для машины. верните, пожалуйста, выбор способа передвижения.",1,0,,,feature_request
2568,Yandex Maps,камеру пропустил,4,0,,,rating
2569,Yandex Maps,"навигатором пользоваться стало невозможно- пропали голосовые подсказки и ограничения скорости по ранее выставленным критериям ! пользователь должен только наслаждаться приложением после установки и настройки,а не мучиться после очередного обновления и ловить штрафы !после рекомендации разработчика переустановка проги помогла,но осадочек и штраф есть",3,2,,,bug_report
2570,Yandex Maps,"Уроды косорукие, пожалуйста, прекратите портить хорошо работающее приложение обновлениями, которые делают работу приложения менее удобной! Спасибо!!!",1,1,,,user_experience
2571,Yandex Maps,каждый день чемодан обновлений,1,4,,,user_experience
2572,Yandex Maps,"не показывает расписание автобусов. когда кликаешь нужную остановку, чтобы посмотреть какой транспорт и через сколько прибудет, ничего не выводится, выглядит как будто долго грузится информация, но не загружается.",3,1,,,bug_report
2573,Yandex Maps,даже с подпиской рекламу отключить нельзя :(,2,1,,,user_experience
2574,Yandex Maps,"как убрать все лишнее с экрана? реально мешает. к черту рекомендации.все эти виджеты очень мешают, эта поднимающаяся строчка создаёт аварийные ситуации , сделайте чтобы это можно было спрятать .",2,1,,,feature_request
2575,Yandex Maps,все ок,5,0,,,rating
2576,Yandex Maps,"открываю карту ,пишу в поиске что мне нужно, смотрю сколько данных магазинов на карте, удаляю из строки поиска информацию ,а информация не удаляется как очистить карту от меток поиска пустой поиск не кликается.",4,0,,,user_experience
2577,Yandex Maps,всегда точная подача,5,0,,,user_experience
2578,Yandex Maps,"Заблудился в городе, открыл Яндекс Карты и всё сразу стало понятно. В трудной ситуации как у меня всегда на помощь придёт чудо приложение Яндекс Карты.",5,0,,,user_experience
2579,Yandex Maps,"Много рекламы. Занимает до 1/4 экрана. Выскакивает в самый неподходящий момент. Общественный транспорт отображает неточно, с ошибками, при чем иногда даже критическими. Навигатор вообще посредственный стал, особенно в текущих условиях. Единственно что более менее работает так это ""пробки"". Ну и сами по себе карты, если вам не требуется большая актуальность. При чем информация открывается во встроенном браузере, а не в установленном на устройстве по умолчанию... Не рекомендую.",1,2,,,bug_report
2580,Yandex Maps,"Яндекс с каждым годом скатывается вниз. Пытаюсь оставить отзыв заведению, которому Яндекс выплачивает рекламу для продвижения: оставляю плохой отзыв, мне показывает, что он поставлен, но по факту этот отзыв вижу только я, другие мои отзывы не видят».",1,1,,,bug_report
2581,Yandex Maps,спасибо за информацию и навигацию,5,0,,,user_experience
2582,Yandex Maps,Все Карты Несовершенны и эта тоже вечером ждал маршрут 594 написано следующий в 6:15 утра пошел пешком и на полпути автобус меня обогнал 😥 с Ошибками и Неточностями но Тут Удобнее Единственное Много Лишнего и Невозможно Отключить То Что Не Нужно часто нужна только карта и все предложения Ваши нужно отключить чтобы сосредоточиться на поиске нужной локации а все предложения как реклама отвлекают нужна кнопка переключения режима карты 🙏,3,0,,,bug_report
2583,Yandex Maps,Ведёт через платные дороги при включенной опции избегать платных дорог,2,0,,,user_experience
2584,Yandex Maps,"отслеживает впн, позор!",1,1,,,user_experience
2585,Yandex Maps,"чего так тормозит то приложение??? карты уже офлайн и все равно рожает еле еле, оптимизируйте уже чо нить! ""рукалицо""",3,1,,,bug_report
2586,Yandex Maps,нимношка дорогой,5,0,,,user_experience
2587,Yandex Maps,отличное приложение карты не глючат показывают правильно советую,5,0,,,bug_report
2588,Yandex Maps,"Всё время с 6 мая Ступино, показывает, а мы находимся в Рязани 👎🏼💩❗И зонт за ответы о погоде не выдают👎🏼❗",1,0,,,user_experience
2589,Yandex Maps,постоянно не работает отображение пробок и транспорта,1,0,,,bug_report
2590,Yandex Maps,"С каждым обновлением всё хуже и хуже. Больше рекламы, больше МБ памяти ради никому не нужных функций, больше ошибок. Одна из ошибок (из самых последних обновлений): периодически приложение просто перестаёт открываться. Т. е. при открытии предстаёт взору логотип посреди черного экрана и... всё) Перезаходишь - ну, может еще ошибку выдать. Приходится чистить кэш каждый раз. А карты обычно нужны в дороге - быстро и на ходу. Если бы только можно было где-то скачать старые версии приложения...",2,1,,,bug_report
2591,Yandex Maps,Ни разу еще автобус не приехал по таймеру в приложении.,1,0,,,user_experience
2592,Yandex Maps,очень классное приложение спасибо большое за него 👍👍👍👍,5,0,,,user_experience
2593,Yandex Maps,половину автобусов не показывает,3,0,,,bug_report
2594,Yandex Maps,"Автоматизируте пожалуйста обновление расписания электричек в праздничные дни, либо показывайте, что расписание в данный день не соответствует реальности 🙏 Второй раз уже на него ведусь)",4,1,,,user_experience
2595,Yandex Maps,"За последние пол года приложение почти перестало нормально работать, постоянные подвисани, криво определяет местоположение, маршруты прокладывает хуже чем openstreetmaps, в общем ужасно.",2,2,,,user_experience
2596,Yandex Maps,отличное приложение!!! Всем советую!,5,0,,,rating
2597,Yandex Maps,очень хорошо всё и понятно показывает,5,0,,,user_experience
2598,Yandex Maps,"Отслеживает местоположение, не смотря на отсутствия разрешений",1,1,,,user_experience
2599,Yandex Maps,Заставили менять пароль,1,2,,,user_experience
2600,Yandex Maps,"Думаю, что ваши разработчики ничего не понимают. Почему при поиске адреса мне предлагают город в 150 км, хотя такой же адрес есть в 3 км? Кто объяснит?",1,1,,,user_experience
2601,Yandex Maps,какой &удак изменил дизайн маршрутов?? зачем? этотужасно. новые карты последнее обновление мега неудобное,1,1,,,user_experience
2602,Yandex Maps,"После обновления наконец-то получилось войти в приложение, не включая уведомления. Реклама и визуальный шум всё равно раздражают.",4,7,,,user_experience
2603,Yandex Maps,всё круто но иногда ошибается в времени когда прибудет автобус,4,0,,,user_experience
2604,Yandex Maps,"Почему транспорт не высвечивается? Я уже чистила КЕШ и удаляла, но все равно транспорт не показывается. Изменено: Сейчас все прекрасно работает, дело было в самом телефоне.",5,0,,,bug_report
2605,Yandex Maps,"здравствуйте! приложение на редми ноут 12s перестало нормально работать! грешил на настройки, разрешения, глушилки и прочее. но запустив мапсми и гуглкарты обнаружил что они прекрасно работают! у жены на её телефоне ваше положение тоже исправно работает. очистка и переустановка результата не дали. Симптомы - не может определить моё местоположение. определяет его приблизительно с точностью метров 100 и с задержкой. все разрешения приложению даны, исправьте, пожалуйста",5,4,,,user_experience
2606,Yandex Maps,"Отличное приложение! Очень информативно, удобный интерфейс, простая и комфортная навигация! Всем рекомендую!",5,0,,,user_experience
2607,Yandex Maps,"Много лишнего, что отвлекает от поиска нужного.",1,1,,,user_experience
2608,Yandex Maps,"Оффлайн карты перестали работать, а приложение практически всегда работает в ""офлайн поиск"", только после 5-10 принудительных перезапусков может начать работать с интернетом. Но вот удаление оффлайн карт - это было последнее, что я готов терпеть. Испортили лучший картографический сервис.",1,0,,,user_experience
2609,Yandex Maps,отличное приложение. рекомендую к использованию,5,0,,,user_experience
2610,Yandex Maps,"маршруты общественного транспорта это просто тихий ужас и треш! самое дебильное обновление((( ок, я выбираю себе подходящий вариант, но он тут же меняет его! так же перескакивает в процессе, приходится каждый раз закрывать маршрут и выстраивать его заново. зачем было менять то, что работало хорошо годами????",1,3,,,user_experience
2611,Yandex Maps,"слишком много рекламы. я за что плачу в подписке Яндекс плюс? хоть совесть поимели бы не показывать рекламу и всякое г, которое перекрывает половину карты в моментах, для подписчиков Яндекс плюс. а то подписка не из дешёвых, а функционала практически никакого кроме поедания бабок",3,6,,,user_experience
2612,Yandex Maps,прекрасно 👌,5,0,,,rating
2613,Yandex Maps,Классное приложение,5,0,,,rating
2614,Yandex Maps,Восхитительно и оперативно!,5,0,,,rating
2615,Yandex Maps,не показывает геолокацию ночных автобусов,4,1,,,bug_report
2616,Yandex Maps,Круто,5,0,,,rating
2617,Yandex Maps,бесполезно говорить,1,0,,,user_experience
2618,Yandex Maps,"приложение классное.очень сильно помогает в повседневной жизни.один раз чуть не заблудился ,но приложение помогло выбраться.всем советую скачать.",5,0,,,user_experience
2619,Yandex Maps,"Последнее время, приложение запускается с 3 раза.., пишешь улицу он предлагает варианты, выбераешь но ничего не происходит.. Пишешь сам дальше ручками..",3,1,,,bug_report
2620,Yandex Maps,плохо работает с впн,1,1,,,bug_report
2621,Yandex Maps,В последнее время работают очень плохо – долгая загрузка даже при наличии вай фая. Всё чаще пользуюсь 2ГИС,1,0,,,user_experience
2622,Yandex Maps,"все было хорошо, до сегодняшнего дня. то ли блокировки и белые списки так влияют, я хз. 1. сегодня приложение начало зависать при открытии адреса со стороннего приложения 2. даже будучи успешно открытым, позже при переключении с другой вкладки приложения на яндекс карты, приложение отрубает, черный экран, кнопки на экране не реагируют. при отключении экрана, телефон еще какое то время думает, и еле как разблокировывается p.s. после очистки кэша все ок. зря быканула",5,1,,,bug_report
2623,Yandex Maps,"случайно обновились все приложения, это в том числе интерфейс угробили, ничего нормально больше не посмотреть, особенно маршруты",1,2,,,user_experience
2624,Yandex Maps,почему перестали работать пешечные маршруты?,1,0,,,user_experience
2625,Yandex Maps,"врёт, как дышит. Фантомные автобусы и троллейбусы ездят у яндекса по картам. Отвратительное приложение. Не советую",1,0,,,user_experience
2626,Yandex Maps,"стало не удобно планировать маршрут, теперь каждый пункт отдельно и надо листать, не удобно смотреть с какой части поезда садиться в метро, не удобно смотреть автобусы, так как теперь надо пролесть движение, метро, пересадку, метро, снова пешом и только тогда я могу посмотреть автобусы, ужаснейший дизайн. и самое мерзкое это голосовой помощник, который говорит чуть ли не каждые 5 метров как идти, раньше у меня его не было, а теперь я не могу найти где выключить",1,3,,,user_experience
2627,Yandex Maps,"Реальные отзывы ,не публикуют!!!",1,0,,,user_experience
2628,Yandex Maps,"после обновления пропала информация про тройку с возможностью пополнить, было удобно. upd. тройка появилось сама через время",5,0,,,bug_report
2629,Yandex Maps,добавьте подробную схему метро,4,0,,,feature_request
2630,Yandex Maps,Хорошое приложение ЕСЛИ НЕ ЭТОТ БАГ ЧТО НЕ ПОКАЗЫВАЕТ ГДЕ АВТОБУС Я ШЕЛ СПОКОЙНО ПОДХОЖУ КО ОСТОНОВКЕ А ОН ПЕРЕД МОИМИ ГЛАЗАМИ УХОДИТ С ВАМИ ТАК ВСЕ ОК?,1,0,,,bug_report
2631,Yandex Maps,"Прекратите меня перекидывать на локацию, где нахожусь Я, с места, которое Я просматриваю! Я спокойно гулял по улицам родного города, и потом меня на ровном месте перекидывает в моё текущее местонахождение, которое за тысячи километров от просматриваемого города, хотя Я ничего не нажимал. Зачем и почему? Как это отключить? АААААА",3,0,,,user_experience
2632,Yandex Maps,Из карт удаляют лишнее и программа начинает приобретать нормальный вид. Сейчас функционал полностью устраивает. А как навигатор - просто топ 👍,5,5,,,user_experience
2633,Yandex Maps,"Хорошее приложение. Минус скачет геопозиция, особенно при езде на машине и при езде по маршруту построенному. Исправьте,пожалуйста. Предложение для разработчиков: сделайте функции ""пробки"" и ""парковки"" так, чтобы работали одновременно, будет очень удобно.",5,3,,,feature_request
2634,Yandex Maps,"хромает GPS навигация, приехал не на тот адрес , куда планировал",2,0,,,user_experience
2635,Yandex Maps,"Карты должны показывать моё местоположение, а не случайную точку на карте в радиусе 100км. И нет, ничего никто не глушил. Гугл карты показывали где я точно, мапс ме то же самое, верно показывали где я нахожусь и лишь яндекс карты отослали меня за 20км от моего фактического места.",1,0,,,user_experience
2636,Yandex Maps,"был нормальный удобный интерфейс , обновили и все , зачем трогать то ,что всем нравится ? убогий новый интерфейс",3,2,,,user_experience
2637,Yandex Maps,нельзя смотреть карты без интернета.,1,0,,,user_experience
2638,Yandex Maps,"Неправильно вообще показывает местоположение, на карте я почти в двух километрах от места где нахожусь",1,0,,,user_experience
2639,Yandex Maps,"Почему при наборе адреса мне выдает в большом удалении от меня в Городах , а не ближайшее расположение где я нахожусь? набор текстовый,поиск по геолокации.",3,0,,,user_experience
2640,Yandex Maps,"Уже неделю не работает. Показывает меня на карте в одной и той же точке почти за чертой города, транспорт не отображает.",1,0,,,bug_report
2641,Yandex Maps,"когда-то было хорошим приложением, но в последнее время стало мерзким мусором, которым почти невозможно пользоваться из-за рекламы.",1,1,,,user_experience
2642,Yandex Maps,"Навязывает платные дороги в Москве и области. Несколько раз сталкивался с тем, что карты предлагают более бысьрый маршрут через платную дорогу, а по бесплатной на несколько минут дольше. Специально выбирал бесплатную, засекал время в дороге и оно всегда расходилось с навигатором в меньшую сторону. Делал поправку с уяетом превышения скорости. Последний раз специально ехал без превышения скорости, результат аналогичный. Яндекс с кем вы в сговоре?",1,1,,,user_experience
2643,Yandex Maps,"Не работает с ВПН. Последнее обновление с добавлением кнопки ""поехали"" вместо просмотра подробностей проезда - неудобное днище. Ещё и вернуться обратно нельзя, только завершить маршрут и заново выстраивать.",1,0,,,bug_report
2644,Yandex Maps,"очень удобное приложение,давно переплюнуло гугл мап или 2гис",5,0,,,user_experience
2645,Yandex Maps,"Нижнее окно с поиском при прокрутке карты автоматически выскакивает вверх,мешая выполнению действий. В автоматическом режиме панели нет необходимости.Ее если нужно, можно вызвать, как раньше,вручную.",4,4,,,user_experience
2646,Yandex Maps,Шпионское по от государства,1,2,,,rating
2647,Yandex Maps,"отвратительно работает, зависает, тупит, перезагружается",2,1,,,bug_report
2648,Yandex Maps,Мне очень нравится самая хорошая карта,5,0,,,user_experience
2649,Yandex Maps,Самое лучшее приложение для незнающих город Только им и пользуюсь и как навигатор...,5,0,,,user_experience
2650,Yandex Maps,Не работает с впн,1,0,,,bug_report
2651,Yandex Maps,"Ужасное приложение. Ранее можно было увидеть приближающийся транспорт. Теперь - нет. Только пешком. Ау разработчики, чем хуже, тем лучше?",1,3,,,user_experience
2652,Yandex Maps,ТОП работает отлично,5,0,,,rating
2653,Yandex Maps,"Почему у вас нет возможности посмотреть маршрут в другом городе . Почему карты постоянно обновляются и бросают маршрут с места положения? Я же стараюсь построить маршрут в другом городе ,чтобы понять есть ли возможность пешего маршрута или маршрут возможен только на транспорте . Почему у вас в не крупных городах карты обновляются крайне редко. У вас карта города Кисловодска 7 не обновлялись . У вас на картах озеро которого давно нет ! которое уже высушено и там уже спортивный комплекс .",3,1,,,user_experience
2654,Yandex Maps,Яндекс карты незаменимая вещь можно посмотреть маршрут автобуса и многое другое,5,0,,,user_experience
2655,Yandex Maps,не работает нифига и автобусы кто как хочет так и дросит,1,0,,,bug_report
2656,Yandex Maps,"у меня подключен плюс - рекламы дофига. захожу только ее посмотреть, карты это так, побочное ""рекламу убрать не получится"" ну постарайтесь как-нибудь, раз дизайн как-то изменить получилось. и его как обычно сделали неюзабельным👍",2,1,,,user_experience
2657,Yandex Maps,Очень крутое приложение,5,0,,,user_experience
2658,Yandex Maps,"Я измерял(а) расстояние, вдруг резко зависло ничего не грузилось, Я выключил(а) всё равно не работает! Самое ужасное приложение! Раньше было лучше!",1,0,,,bug_report
2659,Yandex Maps,отлично все,5,0,,,rating
2660,Yandex Maps,добавьте пожалуйста поддержку треков gpx,5,0,,,feature_request
2661,Yandex Maps,"Приложение крашится, обновление, переустановка, очистка кеша не помогают.",1,1,,,bug_report
2662,Yandex Maps,"Вопрос для разработчиков: как удалить метку работы с карты? Как её хотя бы перенести? Посмотрел буквально несколько видео гайдов, как это сделать и у всех совершенно другой интерфейс, так что безрезультатно(нет трёх точек). Даже вкладку избранного не найти. Зато вот 10 вкладок посвященных достижениям и отзывам других пользователей - это пожалуйста, вот, держите. Обновление: получилось удалить только через Яндекс навигатор (надо зажать адрес в избранном). В приложении карт это сделать невозможно.",2,0,,,user_experience
2663,Yandex Maps,Второй день не отображается движение транспорта.,3,0,,,bug_report
2664,Yandex Maps,"настолько перегружено рекламой, что уже даже не включается",1,1,,,bug_report
